ex_name,run_id,bottleneck_tput,q_size,scheme_a,scheme_b,rtprop_a,rtprop_b,runtime,loss,interval_fairness,time_to_max_fairness,delay,throughput,duration,throughput_rsd1,throughput_rsd2,throughput_rsd3,throughput_rsd4,throughput_rsd5,throughput_rsd6,95percentile_bottleneck_delay,bottleneck_rtprop,converged_tput,flow_data,group_interval_fairness,group_overall_fairness,mean_bottleneck_delay,overall_fairness,scheme_a_tput,scheme_b_tput
3xcopa0ms_3xcopa0ms_queue136542B,1,12,136542,copa,copa,0,0,90,0.0009244931667129475,0.9858643860053824,31.5,,11.482106018582622,90010.013,0.815475855616852,0.31792031844182855,0.36392555418871997,0.17422434629596065,0.19048472398232294,0.15910535216503896,59.444,50.0,11.473860465116278,"{1: {'delay': 58.014, 'loss': 0.0008764847081872418, 'tput': 2.9837558990902453}, 'all': {'delay': 59.444, 'loss': 0.0009244931667129475, 'tput': 11.482106018582622}, 3: {'delay': 59.141, 'loss': 0.0011275357262390262, 'tput': 2.1940065993274933}, 4: {'delay': 63.757, 'loss': 0.0007509106335419347, 'tput': 2.0021461405919307}, 5: {'delay': 63.138, 'loss': 0.001360601009499307, 'tput': 1.947551026579835}, 6: {'delay': 56.998, 'loss': 0.0009179561703264172, 'tput': 1.8897513311687715}, 2: {'delay': 59.941, 'loss': 0.0006172410072351475, 'tput': 2.1197978286139936}}",0.9974224201045847,0.999999043365179,40.67201220123281,0.9997395114648576,5.742541395348837,5.731319069767442
3xcopa0ms_3xcopa25ms_queue1500000B,1,12,1500000,copa,copa,0,50,90,0.008589885458292201,0.9678780204459017,45.5,,11.865813800918271,90006.663,0.7447663423741143,0.2148736885113892,0.40796382781050267,0.29729514170044863,0.25553159515439944,0.5666565215090292,929.509,50.0,11.970585,"{1: {'delay': 904.84, 'loss': 0.005588804124400659, 'tput': 3.2359517205965074}, 'all': {'delay': 929.509, 'loss': 0.008589885458292201, 'tput': 11.865813800918271}, 3: {'delay': 945.2, 'loss': 0.008036918156132833, 'tput': 2.676122734711522}, 4: {'delay': 936.352, 'loss': 0.007572634563446701, 'tput': 2.1371842674388595}, 5: {'delay': 937.585, 'loss': 0.015289181182268963, 'tput': 1.4029568849238536}, 6: {'delay': 903.122, 'loss': 0.017837556236486973, 'tput': 1.1671819817540043}, 2: {'delay': 934.066, 'loss': 0.0076598518130975846, 'tput': 2.6959405246013897}}",0.9746792016540029,0.9634972783060373,317.2871722945342,0.9403556329901149,7.150284,4.820301
3xcopa0ms_3xcopa25ms_queue248584B,1,12,248584,copa,copa,0,50,90,0.0029806246667754,0.88697229826954,44.5,,11.69581743743608,90008.026,0.7519233270011133,0.4213255928259856,0.39393618392508706,0.4603782381984366,0.3346467220463486,0.3859033175143851,183.564,50.0,11.958218418604652,"{1: {'delay': 179.14, 'loss': 0.0022222550443837807, 'tput': 2.8342648209779178}, 'all': {'delay': 183.564, 'loss': 0.0029806246667754, 'tput': 11.69581743743608}, 3: {'delay': 183.949, 'loss': 0.0037081280257122984, 'tput': 2.4213162648601667}, 4: {'delay': 184.27, 'loss': 0.0033149841139789027, 'tput': 1.8536263188581947}, 5: {'delay': 185.592, 'loss': 0.0045942070817180936, 'tput': 1.7476620769672564}, 6: {'delay': 184.887, 'loss': 0.0030737973825635256, 'tput': 1.9135938928211775}, 2: {'delay': 183.907, 'loss': 0.002052847330452745, 'tput': 2.577205546745088}}",0.9592412050357556,0.9948902397952313,97.26285588130773,0.9929787761093377,6.407607565891473,5.550610852713178
3xcopa0ms_3xcopa25ms_queue184234B,1,12,184234,copa,copa,0,50,90,0.005278250442673049,0.9378455666797736,46.5,,11.729547646796304,90015.41200000001,0.6720182914518708,0.38713409059676734,0.3306526559181272,0.3280910725176894,0.31475453817268284,0.3300922103326755,143.616,50.0,11.947505,"{1: {'delay': 142.458, 'loss': 0.003733862513070396, 'tput': 3.090905506326946}, 'all': {'delay': 143.616, 'loss': 0.005278250442673049, 'tput': 11.729547646796304}, 3: {'delay': 143.43, 'loss': 0.004933948907517971, 'tput': 2.4223437928360605}, 4: {'delay': 144.28, 'loss': 0.0069269150910808985, 'tput': 1.787990589079776}, 5: {'delay': 144.518, 'loss': 0.006632964852892109, 'tput': 1.7238453368900135}, 6: {'delay': 144.209, 'loss': 0.006666610906832626, 'tput': 1.873087358610463}, 2: {'delay': 143.491, 'loss': 0.004999294343327576, 'tput': 2.447021605941665}}",0.9811786886891367,0.9914692548940286,80.67695787746815,0.9908485575375493,6.527869,5.419636
3xcopa0ms_3xcopa25ms_queue610635B,1,12,610635,copa,copa,0,50,90,0.0015819833623837987,0.9090979055386564,48.5,,11.818332807772519,90008.613,0.7511803921839961,0.4231195324797834,0.40959411695582953,0.31047968667339526,0.48727302818157436,0.4322889003491269,365.944,50.0,11.970673000000001,"{1: {'delay': 353.608, 'loss': 0.0008774118419916377, 'tput': 2.9874663877510486}, 'all': {'delay': 365.944, 'loss': 0.0015819833623837987, 'tput': 11.818332807772519}, 3: {'delay': 395.378, 'loss': 0.0016236239513504058, 'tput': 1.97124826753266}, 4: {'delay': 379.692, 'loss': 0.0018293370568592815, 'tput': 1.9810685201200684}, 5: {'delay': 356.334, 'loss': 0.0017144471299656017, 'tput': 1.8689503380525065}, 6: {'delay': 350.523, 'loss': 0.002384254432921118, 'tput': 1.6846297547130482}, 2: {'delay': 356.605, 'loss': 0.0017471553302333964, 'tput': 2.9322028880163464}}",0.9850678502169428,0.9968712062323173,149.06772137243402,0.9781766864015689,6.320655,5.650018
3xcopa0ms_3xcopa25ms_queue101196B,1,12,101196,copa,copa,0,50,90,0.007518626952468743,0.9395716464916067,36.5,,11.669777671053277,90013.695,0.7188331161134874,0.4779963765902838,0.31469049958967227,0.30593035480460345,0.2619240193298921,0.2950698985715171,87.805,50.0,11.91555373643411,"{1: {'delay': 85.534, 'loss': 0.006150452805754991, 'tput': 2.8942120418454103}, 'all': {'delay': 87.805, 'loss': 0.007518626952468743, 'tput': 11.669777671053277}, 3: {'delay': 88.942, 'loss': 0.008936976481851322, 'tput': 2.3786960546743234}, 4: {'delay': 87.416, 'loss': 0.007288316871965184, 'tput': 1.8923497720423024}, 5: {'delay': 89.735, 'loss': 0.007887004802703879, 'tput': 1.9143495504683028}, 6: {'delay': 89.032, 'loss': 0.007961448110876956, 'tput': 1.6774670734270467}, 2: {'delay': 87.062, 'loss': 0.007615233536780064, 'tput': 2.5310386769667734}}",0.9759212376917683,0.9950480676846961,49.95857921056061,0.9930656834220078,6.378067348837209,5.5374863875969
3xcopa0ms_3xcopa25ms_queue823920B,1,12,823920,copa,copa,0,50,90,0.0018860594912948336,0.7911274294961953,45.0,,11.763266088162062,90010.57699999999,0.6578045141964568,0.3999614642567783,0.34867629289961627,0.3354908427937552,0.2996585647317871,0.41553804576547704,528.717,50.0,11.970321860465116,"{1: {'delay': 499.901, 'loss': 0.0011426848800139, 'tput': 3.373807335039081}, 'all': {'delay': 528.717, 'loss': 0.0018860594912948336, 'tput': 11.763266088162062}, 3: {'delay': 542.82, 'loss': 0.0016345709723456503, 'tput': 2.156312265128613}, 4: {'delay': 531.488, 'loss': 0.0016827649285288127, 'tput': 2.253303426471845}, 5: {'delay': 539.811, 'loss': 0.004563141409431148, 'tput': 1.3125221952603903}, 6: {'delay': 540.128, 'loss': 0.0030719117041778654, 'tput': 1.1160108098110442}, 2: {'delay': 523.938, 'loss': 0.0017716706992706444, 'tput': 2.9404102362054396}}",0.9499655760371565,0.9617352925862703,218.33811415525113,0.9221155434118912,7.179004031007752,4.791317829457364
3xcopa0ms_3xcopa25ms_queue335410B,1,12,335410,copa,copa,0,50,90,0.00353039618536255,0.8816206812271087,7.5,,11.778102146182304,90004.656,0.676471071341623,0.5076370312103292,0.4152095159484138,0.40866618027733004,0.3294086819367964,0.5195657779347006,239.665,50.0,11.970679,"{1: {'delay': 236.914, 'loss': 0.001934562393005268, 'tput': 3.0036237102405496}, 'all': {'delay': 239.665, 'loss': 0.00353039618536255, 'tput': 11.778102146182304}, 3: {'delay': 240.528, 'loss': 0.0037867597147516197, 'tput': 2.3664762337264986}, 4: {'delay': 241.099, 'loss': 0.005262279095296529, 'tput': 1.9134049881125623}, 5: {'delay': 242.48, 'loss': 0.0062000495800038635, 'tput': 1.429190569343079}, 6: {'delay': 237.956, 'loss': 0.003431955056624636, 'tput': 2.2907781035423476}, 2: {'delay': 239.079, 'loss': 0.00296014916345666, 'tput': 2.461078938494421}}",0.9774632051618299,0.9986187928475947,128.23479218342953,0.9831443364351565,6.207936,5.762743
3xcopa0ms_3xcopa25ms_queue452563B,1,12,452563,copa,copa,0,50,90,0.001336243986058916,0.9427023524559011,44.5,,11.790513792363774,90011.692,0.7515829292641278,0.3797687450051722,0.3657267393253835,0.35205289256867234,0.22719373619298763,0.2527385564964751,300.84,50.0,11.965071,"{1: {'delay': 295.466, 'loss': 0.0008639942773844833, 'tput': 2.9677035513740657}, 'all': {'delay': 300.84, 'loss': 0.001336243986058916, 'tput': 11.790513792363774}, 3: {'delay': 302.906, 'loss': 0.0010698411996736823, 'tput': 2.423303973888173}, 4: {'delay': 299.849, 'loss': 0.0014548546539895346, 'tput': 2.263191691076469}, 5: {'delay': 307.47, 'loss': 0.002027671403994402, 'tput': 1.548859555516895}, 6: {'delay': 308.842, 'loss': 0.002215297898424118, 'tput': 1.5336374192936997}, 2: {'delay': 298.748, 'loss': 0.0013149771081728545, 'tput': 2.626641240537281}}",0.9738527157353665,0.9918813136996905,127.25352812799395,0.9774031281373263,6.523786,5.441285
3xcopa0ms_3xcopa25ms_queue1111701B,1,12,1111701,copa,copa,0,50,90,0.003259591650133453,0.9080379163259932,57.5,,11.815596030606937,90010.839,0.9401451786130188,0.7743398568952272,0.4154817846410697,0.449126279297862,0.3934863729336228,0.5148103164151943,650.648,50.0,11.97045184496124,"{1: {'delay': 645.435, 'loss': 0.00149201561812351, 'tput': 2.5716844493073077}, 'all': {'delay': 650.648, 'loss': 0.003259591650133453, 'tput': 11.815596030606937}, 3: {'delay': 652.259, 'loss': 0.0050891954668202954, 'tput': 3.918611886558856}, 4: {'delay': 656.921, 'loss': 0.0034353760730362337, 'tput': 1.640818714806774}, 5: {'delay': 632.202, 'loss': 0.0035116037090365815, 'tput': 1.8654015587703439}, 6: {'delay': 608.717, 'loss': 0.004198282740886516, 'tput': 1.4638757743975297}, 2: {'delay': 655.175, 'loss': 0.0014402500429939735, 'tput': 2.0066632713416923}}",0.9169096607003828,0.9762012011477524,278.36077338933444,0.8169948127699368,6.919745488372093,5.050706356589147
3xcopa0ms_3xcopa25ms_queue75000B,1,12,75000,copa,copa,0,50,90,0.018776432490342443,0.9722714627402103,28.0,,11.706998004071629,90005.735,0.7920304599201772,0.39712718184243406,0.2800489641277907,0.3406588717910393,0.23407229470100147,0.23523442147063453,74.567,50.0,11.869561999999998,"{1: {'delay': 73.839, 'loss': 0.014008913597595707, 'tput': 3.007476268040031}, 'all': {'delay': 74.567, 'loss': 0.018776432490342443, 'tput': 11.706998004071629}, 3: {'delay': 74.679, 'loss': 0.01932938799775885, 'tput': 2.2011743227019283}, 4: {'delay': 74.604, 'loss': 0.020501555351753242, 'tput': 1.8815028411364438}, 5: {'delay': 74.731, 'loss': 0.021120285666430316, 'tput': 2.0122355164212706}, 6: {'delay': 74.954, 'loss': 0.023527453616207783, 'tput': 1.8917532064988098}, 2: {'delay': 74.497, 'loss': 0.01890820580048802, 'tput': 2.383255704786611}}",0.9914871308969846,0.9994301877190835,48.39582057596239,0.9976583695816289,6.076489,5.793073
3xcopa0ms_3xcopa25ms_queue136542B,1,12,136542,copa,copa,0,50,90,0.00560787609594271,0.9331044964753772,32.0,,11.834196193974218,90009.9,0.7398392950650079,0.45415136027877007,0.4260526200232714,0.4044229222005547,0.2759685735528747,0.2916247421518646,112.549,50.0,11.946494015503877,"{1: {'delay': 110.914, 'loss': 0.003785581856704856, 'tput': 3.0504264100238463}, 'all': {'delay': 112.549, 'loss': 0.00560787609594271, 'tput': 11.834196193974218}, 3: {'delay': 112.871, 'loss': 0.005967164607612929, 'tput': 2.387739863469689}, 4: {'delay': 113.498, 'loss': 0.006847628519928151, 'tput': 2.022419767985152}, 5: {'delay': 113.574, 'loss': 0.007456663663788166, 'tput': 1.6660320970577138}, 6: {'delay': 113.49, 'loss': 0.007645392446303023, 'tput': 1.6718948143572328}, 2: {'delay': 111.869, 'loss': 0.004735177134611357, 'tput': 2.6255989659287877}}",0.971041166643445,0.9894867181531439,64.73803149527893,0.9876955345903009,6.588954790697675,5.357539224806201
3xcopa0ms_3xcopa50ms_queue1500000B,1,12,1500000,copa,copa,0,100,90,0.009635721797186747,0.9526356116613737,62.0,,11.82138273565957,90006.126,0.6270291971805932,0.45423316753491766,0.30281238968982555,0.43479429014168003,0.3487976668895666,0.5314854196314954,964.735,50.0,11.970464744186046,"{1: {'delay': 934.978, 'loss': 0.006962761292556907, 'tput': 3.409024517884403}, 'all': {'delay': 964.735, 'loss': 0.009635721797186747, 'tput': 11.82138273565957}, 3: {'delay': 979.762, 'loss': 0.010503556412943205, 'tput': 2.680751537026955}, 4: {'delay': 958.106, 'loss': 0.009358593393055892, 'tput': 2.168211841466897}, 5: {'delay': 975.233, 'loss': 0.012790592246685106, 'tput': 1.2677410954915513}, 6: {'delay': 949.099, 'loss': 0.01795973133660811, 'tput': 1.0077674033661859}, 2: {'delay': 977.946, 'loss': 0.008970334057488594, 'tput': 2.6687043471341547}}",0.9591033699074453,0.9494653852391983,305.20742183203873,0.9158480790886898,7.366048744186046,4.604416
3xcopa0ms_3xcopa50ms_queue248584B,1,12,248584,copa,copa,0,100,90,0.003233447976640602,0.8853193257839482,26.0,,11.861354379705183,90006.709,0.769179508323145,0.5038225125482872,0.4551105725945871,0.4843648620475162,0.37019648423019164,0.42449478746344127,181.877,50.0,11.967739038759689,"{1: {'delay': 179.835, 'loss': 0.002305143281725597, 'tput': 2.9464448922357556}, 'all': {'delay': 181.877, 'loss': 0.003233447976640602, 'tput': 11.861354379705183}, 3: {'delay': 182.654, 'loss': 0.003261160101037941, 'tput': 2.572311079647634}, 4: {'delay': 181.91, 'loss': 0.0038958800513172465, 'tput': 1.9168977187187124}, 5: {'delay': 182.594, 'loss': 0.0034505100116252185, 'tput': 1.773199357874453}, 6: {'delay': 184.214, 'loss': 0.004818035765177253, 'tput': 1.7192995206347548}, 2: {'delay': 181.523, 'loss': 0.002963424524118463, 'tput': 2.561249040133699}}",0.9430181861459246,0.9880656105235154,95.37807063509679,0.9875553869198413,6.64151119379845,5.32622784496124
3xcopa0ms_3xcopa50ms_queue184234B,1,12,184234,copa,copa,0,100,90,0.005875042395174557,0.9075659687907969,48.0,,11.79615514481378,90009.94399999999,0.7137952022864489,0.42915086002160163,0.40746656655942304,0.33645782887160824,0.353950119753927,0.3239253305432294,144.186,50.0,11.968926759689921,"{1: {'delay': 142.804, 'loss': 0.004533101967724162, 'tput': 3.0856099209971224}, 'all': {'delay': 144.186, 'loss': 0.005875042395174557, 'tput': 11.79615514481378}, 3: {'delay': 144.176, 'loss': 0.005686900881483159, 'tput': 2.640834401051769}, 4: {'delay': 145.131, 'loss': 0.00829582342567714, 'tput': 1.6083571512439303}, 5: {'delay': 145.139, 'loss': 0.006431223794104435, 'tput': 1.6638106618792095}, 6: {'delay': 145.756, 'loss': 0.008879423495655403, 'tput': 1.5393624584751804}, 2: {'delay': 143.506, 'loss': 0.0048350978158417934, 'tput': 2.7811855752444443}}",0.9573952333239456,0.9711700733220267,90.14071204467987,0.9700950578435782,7.015559937984496,4.953366821705426
3xcopa0ms_3xcopa50ms_queue610635B,1,12,610635,copa,copa,0,100,90,0.0021567763561345377,0.9261174251501391,41.0,,11.916285096294825,90012.885,0.646130013757553,0.38309680838865745,0.36738436542787795,0.5022000050088461,0.3664284966701521,0.28827789481215393,404.715,50.0,11.967906267716536,"{1: {'delay': 394.234, 'loss': 0.001444339620704005, 'tput': 3.802947305137493}, 'all': {'delay': 404.715, 'loss': 0.0021567763561345377, 'tput': 11.916285096294825}, 3: {'delay': 412.01, 'loss': 0.0026383683764271693, 'tput': 2.459624218628244}, 4: {'delay': 399.185, 'loss': 0.002301508573169242, 'tput': 1.7158522764373285}, 5: {'delay': 404.228, 'loss': 0.0030223864359002484, 'tput': 1.3044395201678172}, 6: {'delay': 396.951, 'loss': 0.0026885104644884805, 'tput': 1.414548244625086}, 2: {'delay': 410.639, 'loss': 0.0021701878424823517, 'tput': 2.6244340452576034}}",0.9367534300970546,0.956876567866894,176.37721772232885,0.9346545991057313,7.254284094488189,4.713622173228346
